,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Term,Term Descr,Crse ID,Crse Offer Nbr,Session Code,Associated Class,Subject,Subject Descr,Catalog Nbr,Class Nbr,Class Section,Combined Section,Course Title Long,CRAS Crse Component,Section Enrl Cnt,Section Avg Wkly Mtg Hrs,Section Dist Hrs,Units Minimum,Units Maximum,DeptID (Class),Dept Descr (Class),Class Acad Group,Class Acad Group Descrshort,Class Mtg Nbr,GEO_Instr_IDs,Class Instr Name,CRAS Contact Percent,Instr Appor Dist Hrs,Instr Appor Wkly Mtg Hrs,Appor Student Credit Hours,Class Instr Appt DeptID,Appt Dept Descr,Appt Dept Grp,EG Rank IPEDS,EG Rank IPEDS Descr,Acad Rank Title Mod Descrshort,Tenure Status,Tenure Status Descr,Jobcode,Jobcode Descr
2430,Spring 2023,049675,1,1,1,BIOSTAT,Biostatistics,591,53478,557, ,Intro to R,LEC,5,0.9,2.00,2.00,2.00,456000,Biostatistics Department,PH,Pub Health,1,,"Boonstra,Phil",100,2.00,0.9,10.00,456000,Biostatistics Department,SCHOOL_PUB_HEALTH,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2430,Spring 2023,049686,1,1,1,STDABRD,Study Abroad,437,53363,101, ,Wildlife&Ecology KE,LEC,1,4.0,4.00,1.00,15.00,171500,Office of International Progra,LSA,L S A,0,,Unknown,100,4.00,4.0,4.00,171500,LSA UG: CGIS,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2430,Spring 2023,049741,1,1,2,RCSSCI,Social Sciences,250,53283,102, ,Topics in STP,LEC,11,3.0,3.00,3.00,3.00,186000,Residential College,RC,LSA RC,1,,"Jordan,Jamon Andre",100,3.00,3.0,33.00,186000,LSA UG: Residential College,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2430,Spring 2023,049834,1,1,1,SI,Information,591,53462,101, ,Humanitarian Innov,LEC,4,3.2,3.00,3.00,3.00,415000,School of Information,INF,Info,1,,"Naseem,Mustafa",100,3.00,3.2,12.00,415000,School of Information,SCHOOL_INFORMATION,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2430,Spring 2023,049870,1,1,1,ADABRD,Art and Design Study Abroad,388,53423,601, ,Singapore,LAB,5,12.0,6.00,6.00,6.00,373000,School Of Art And Design,ART,Art&Des,0,,Unknown,100,6.00,12.0,30.00,373000,Stamps School of Art & Design,SCHOOL_ART_DESIGN,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2430,Spring 2023,049871,1,1,1,HBEHED,Health Behavior & Health Educ,590,53475,555, ,Community Engagement,SEM,10,0.9,3.00,3.00,3.00,458300,Health Behavior & Hlth Ed Dept,PH,Pub Health,1,,"Fleming,Paul",100,3.00,0.9,30.00,458300,Hlth Behavior & Hlth Ed Dept,SCHOOL_PUB_HEALTH,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2430,Spring 2023,049871,1,1,1,HBEHED,Health Behavior & Health Educ,590,53682,557, ,Community Engagement,SEM,1,0.9,3.00,3.00,3.00,458300,Health Behavior & Hlth Ed Dept,PH,Pub Health,1,,"Fleming,Paul",100,3.00,0.9,3.00,458300,Hlth Behavior & Hlth Ed Dept,SCHOOL_PUB_HEALTH,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2430,Spring 2023,049872,1,1,1,EPID,Epidemiology,590,53473,555, ,Epidemiology Methods,LEC,6,0.9,3.00,3.00,3.00,458000,Epidemiology Department,PH,Pub Health,1,,"Levin-Sparenberg,Elizabeth Marie",100,3.00,0.9,18.00,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2430,Spring 2023,049872,1,1,1,EPID,Epidemiology,590,53479,557, ,Epidemiology Methods,LEC,1,0.9,3.00,3.00,3.00,458000,Epidemiology Department,PH,Pub Health,1,,"Levin-Sparenberg,Elizabeth Marie",100,3.00,0.9,3.00,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2430,Spring 2023,049960,1,1,316,SW,Social Work,691,53566,316, ,Adv Field Educatn,IND,2,0.0,5.00,1.00,12.00,465000,School Of Social Work,SW,SW,1,,"Lopez she-her,Katie",100,5.00,0.0,10.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,3,Assistant Professor,Adjunct,NOT,Non Tenure Not On Track,202040,ADJUNCT CLIN ASST PROFESSOR
2430,Spring 2023,049968,1,1,1,AAS,Afroamerican & African Studies,202,53285,101, ,Intro Afr Diasp Stds,SEM,23,3.0,3.00,3.00,3.00,190300,Dept of Afro-Am & African Std,LSA,L S A,1,,"Khan,Aliyah R",100,3.00,3.0,69.00,190300,LSA DAAS,COLLEGE_OF_LSA,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2430,Spring 2023,050214,1,1,1,STDABRD,Study Abroad,348,53161,101, ,EU Freiburg DE,LEC,1,7.0,7.00,1.00,15.00,171500,Office of International Progra,LSA,L S A,0,,Unknown,100,7.00,7.0,7.00,171500,LSA UG: CGIS,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2430,Spring 2023,050215,1,1,1,STDABRD,Study Abroad,455,53166,101, ,Uni Westminster UK,LEC,2,6.0,6.00,1.00,15.00,171500,Office of International Progra,LSA,L S A,0,,Unknown,100,6.00,6.0,12.00,171500,LSA UG: CGIS,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2430,Spring 2023,050220,1,1,1,STDABRD,Study Abroad,202,53151,101, ,French 232-extnsn FR,LEC,16,2.0,2.00,1.00,10.00,171500,Office of International Progra,LSA,L S A,0,,Unknown,100,2.00,2.0,32.00,171500,LSA UG: CGIS,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2430,Spring 2023,050224,1,1,1,PHYSICS,Physics,150,53014,101,C,FundPhysics LifeScI,LEC,131,2.0,2.00,4.00,4.00,184500,Physics Department,LSA,L S A,1,,"Eckhause,Tobias A",100,2.00,2.0,262.00,184500,LSA Physics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2430,Spring 2023,050224,1,1,1,PHYSICS,Physics,150,53015,102,C,FundPhysics LifeScI,DIS,131,2.0,2.00,4.00,4.00,184500,Physics Department,LSA,L S A,1,,"Eckhause,Tobias A",100,2.00,2.0,262.00,184500,LSA Physics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2430,Spring 2023,050225,1,1,1,PHYSICS,Physics,250,53016,101,C,FundPhysics LifeScII,LEC,145,2.0,2.00,4.00,4.00,184500,Physics Department,LSA,L S A,1,,"Chaney,Andrea",100,2.00,2.0,290.00,184500,LSA Physics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2430,Spring 2023,050225,1,1,1,PHYSICS,Physics,250,53017,102,C,FundPhysics LifeScII,DIS,145,2.0,2.00,4.00,4.00,184500,Physics Department,LSA,L S A,1,,"Chaney,Andrea",100,2.00,2.0,290.00,184500,LSA Physics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2430,Spring 2023,050402,1,1,1,MO,Management & Organizations,730,53326,802, ,A DEI Toolkit,REC,21,0.2,1.00,1.00,1.00,380255,ROSS SCH Online MBA Prog,BA,Ross Sch,1,,"Greer,Lindy",100,1.00,0.2,21.00,380000,Ross School of Business,SCHOOL_BUS_ADMIN,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2430,Spring 2023,050432,1,1,1,SW,Social Work,312,52957,001,C,EnvirJus Org in Detr,LEC,6,3.0,3.00,3.00,3.00,465000,School Of Social Work,SW,SW,1,,"Seales,Diana WasaAnung'gokwe",100,3.00,3.0,18.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2430,Spring 2023,050441,1,1,1,AAS,Afroamerican & African Studies,393,53288,101,C,Race Gend Pop Cult,SEM,11,4.0,4.00,4.00,4.00,190300,Dept of Afro-Am & African Std,LSA,L S A,1,,"Poulson-Bryant,Scott",100,4.00,4.0,44.00,190300,LSA DAAS,COLLEGE_OF_LSA,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2430,Spring 2023,050576,1,1,1,UT,Urban Technology,102,53144,101, ,Anatomy of the City,SEM,41,3.0,3.00,3.00,3.00,372100,College of Arch & Urb Planning,AUP,Arch & UP,1,,"D'Anieri,Philip James",100,3.00,3.0,123.00,372200,Urban Planning,COLL_ARCH_URN_PLN,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2430,Spring 2023,050578,1,1,1,UT,Urban Technology,103,53145,101, ,The Incomplete City,SEM,41,3.0,3.00,3.00,3.00,372100,College of Arch & Urb Planning,AUP,Arch & UP,1,,"Smith,Torri",100,3.00,3.0,123.00,372100,Architecture,COLL_ARCH_URN_PLN,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2430,Spring 2023,050725,1,1,1,HS,Health Sciences,530,53096,101, ,Glbl Hlth Sem I,SEM,10,1.0,1.00,1.00,1.00,440000,School Of Nursing,NUR,Nursing,1,,"Eagle,Megan J",100,1.00,1.0,10.00,440000,School of Nursing,SCHOOL_NURSING,4,Instructor,Clinical,NOT,Non Tenure Not On Track,202640,CLINICAL INSTRUCTOR
2430,Spring 2023,050726,1,1,1,HS,Health Sciences,630,53097,101, ,Glbl Hlth Sem II,SEM,5,2.0,2.00,2.00,2.00,440000,School Of Nursing,NUR,Nursing,1,,"Eagle,Megan J",100,2.00,2.0,10.00,440000,School of Nursing,SCHOOL_NURSING,4,Instructor,Clinical,NOT,Non Tenure Not On Track,202640,CLINICAL INSTRUCTOR
2430,Spring 2023,050728,1,1,1,EEB,Ecology & Evolutionary Biology,373,53072,711,C,Gen Ecol Lab,LAB,24,10.3,3.00,3.00,3.00,189100,Ecology & Evolutionary Biology,LSA,L S A,1,,"Higley,Corrine Anne",100,3.00,10.3,72.00,172700,LSA Biological Station,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2430,Spring 2023,050728,1,1,1,EEB,Ecology & Evolutionary Biology,373,53074,712,C,Gen Ecol Lab,LAB,19,11.1,3.00,3.00,3.00,189100,Ecology & Evolutionary Biology,LSA,L S A,1,,"Higley,Corrine Anne",100,3.00,11.1,57.00,172700,LSA Biological Station,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2430,Spring 2023,050822,1,1,1,MKT,Marketing,722,53332,802, ,Digital Marketing,REC,34,0.4,2.25,2.25,2.25,380255,ROSS SCH Online MBA Prog,BA,Ross Sch,1,,"Collins,Marcus Thomas",100,2.25,0.4,76.50,380000,Ross School of Business,SCHOOL_BUS_ADMIN,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2430,Spring 2023,051023,1,1,1,WGS,Women's and Gender Studies,333,53259,101, ,Biomedical Knowledge,SEM,17,3.0,3.00,3.00,3.00,188700,Women's Studies Department,LSA,L S A,1,,"Gabriel,Cynthia A",100,3.00,3.0,51.00,188700,LSA Women's and Gender Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2430,Spring 2023,051065,1,1,1,ARTDES,Art and Design,360,53419,101,C,Comm Prtnr Des-Build,LAB,18,4.5,3.00,3.00,3.00,373000,School Of Art And Design,ART,Art&Des,1,,"Trumpey,Joseph E",100,3.00,4.5,54.00,373000,Stamps School of Art & Design,SCHOOL_ART_DESIGN,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2430,Spring 2023,051183,2,1,1,GUITAR,Guitar,110,53421,101,C,Intro to Guitar,REC,15,2.0,2.00,2.00,2.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,"Edwards,Jonathan Michael",100,2.00,2.0,30.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2430,Spring 2023,051248,1,1,1,EDUC,Education,335,53514,101, ,Ed & Eqty NIL,SEM,8,3.0,3.00,3.00,3.00,405000,School Of Education,EDU,Edu,1,,"Dooley,Gregory Francis",100,3.00,3.0,24.00,408000,MARSAL EDUC - Ed Studies,SCHOOL_EDUCATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2430,Spring 2023,051259,1,1,1,ACC,Accounting,751,53545,802, ,Foundations of Tech,REC,23,0.4,0.50,0.50,0.50,380255,ROSS SCH Online MBA Prog,BA,Ross Sch,1,,"Nagar,Venkatesh K",100,0.50,0.4,11.50,380000,Ross School of Business,SCHOOL_BUS_ADMIN,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001135,1,1,57,FIN,Finance,995,65199,057, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,380000,School of Business Admin,BA,Ross Sch,1,,"Malenko,Nadya",100,8.00,0.0,8.00,380000,Ross School of Business,SCHOOL_BUS_ADMIN,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2440,Spring/Summer 2023,001348,1,1,30,AEROSP,Aerospace Engineering,590,65106,030, ,Directed Study,IND,3,0.0,4.33,1.00,6.00,212000,Aerospace Engineering,ENG,Eng,1,,"Li,Max Z",100,4.33,0.0,12.99,212000,Aerospace Engineering,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2440,Spring/Summer 2023,001350,1,1,7,AEROSP,Aerospace Engineering,995,62035,007, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,"Girard,Anouck Renee",100,8.00,0.0,8.00,210308,CoE Robotics,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001350,1,1,20,AEROSP,Aerospace Engineering,995,65142,020, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,"Jeannin,Jean-Baptiste",100,8.00,0.0,8.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2440,Spring/Summer 2023,001366,1,1,219,BIOMEDE,Biomedical Engineering,590,65270,219, ,Directed Research,IND,1,0.0,2.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,"Bruns,Tim",100,2.00,0.0,2.00,300600,MM Biomedical Engineering - MS,MEDICAL_SCHOOL,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2440,Spring/Summer 2023,001370,1,1,51,CHE,Chemical Engineering,695,63379,051, ,Research Problems,IND,1,0.0,6.00,1.00,16.00,213000,Chemical Engineering Dept,ENG,Eng,1,,"Kamcev,Jovan",100,6.00,0.0,6.00,213000,Chemical Engineering Dept,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2440,Spring/Summer 2023,001373,1,1,8,CHE,Chemical Engineering,995,60815,008, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,213000,Chemical Engineering Dept,ENG,Eng,1,,"Glotzer,Sharon C",100,8.00,0.0,8.00,213000,Chemical Engineering Dept,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001380,1,1,62,CEE,Civil & Environmental Engin,921,65102,062, ,Hydra&Hydro Eng Res,IND,1,0.0,1.00,1.00,16.00,215000,Civil & Environmental Engr,ENG,Eng,1,,"Bricker,Jeremy David",100,1.00,0.0,1.00,215000,Civil & Environmental Engr,COLLEGE_ENGINEERING,2,Associate Professor, ,NTK,Non Tenure On Track,201500,ASSOC PROFESSOR
2440,Spring/Summer 2023,001387,1,1,26,CEE,Civil & Environmental Engin,995,61308,026, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,215000,Civil & Environmental Engr,ENG,Eng,1,,"Li,Victor C",100,8.00,0.0,8.00,215000,Civil & Environmental Engr,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001392,1,1,110,EECS,Elec Engin & Computer Sci,499,65306,110, ,Adv Directed Study,IND,1,0.0,4.00,1.00,4.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Mars,Jason",100,4.00,0.0,4.00,215900,EECS - CSE Division,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2440,Spring/Summer 2023,001394,1,1,99,EECS,Elec Engin & Computer Sci,699,65328,099, ,Research Work EECS,IND,1,0.0,1.00,1.00,6.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Chowdhury,Mosharaf",100,1.00,0.0,1.00,215900,EECS - CSE Division,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2440,Spring/Summer 2023,001396,1,1,34,EECS,Elec Engin & Computer Sci,995,62712,034, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Afshari,Ehsan",100,8.00,0.0,8.00,216100,COE EECS - ECE Division,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001396,1,1,96,EECS,Elec Engin & Computer Sci,995,63244,096, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Mei,Qiaozhu",100,8.00,0.0,8.00,215900,EECS - CSE Division,COLLEGE_ENGINEERING,1,Professor, ,NOT,Non Tenure Not On Track,201001,Professor
2440,Spring/Summer 2023,001396,1,1,118,EECS,Elec Engin & Computer Sci,995,61430,118, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Laird,John E",100,8.00,0.0,8.00,216000,Elec Engr & Comp Sci,COLLEGE_ENGINEERING,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2440,Spring/Summer 2023,001396,1,1,127,EECS,Elec Engin & Computer Sci,995,61321,127, ,Diss-Cand,IND,2,0.0,8.00,8.00,8.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Jagadish,H V",100,8.00,0.0,16.00,215900,EECS - CSE Division,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001396,1,1,170,EECS,Elec Engin & Computer Sci,995,65278,170, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,216000,Electrical Engr & Computer Sci,ENG,Eng,1,,"Kasikci,Baris",100,8.00,0.0,8.00,215900,EECS - CSE Division,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2440,Spring/Summer 2023,001407,1,1,79,IOE,Industrial & Operations Engin,590,63535,079, ,Masters Direct Study,IND,1,0.0,3.00,2.00,4.00,221000,Industrial-Operations Engr Dep,ENG,Eng,1,,"Guikema,Seth David",100,3.00,0.0,3.00,221000,Industrial & Operations Engin,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001412,1,1,79,IOE,Industrial & Operations Engin,995,63103,079, ,Dissertation Cand,IND,1,0.0,8.00,8.00,8.00,221000,Industrial-Operations Engr Dep,ENG,Eng,1,,"Guikema,Seth David",100,8.00,0.0,8.00,221000,Industrial & Operations Engin,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001418,1,1,20,MECHENG,Mechanical Engineering,995,61464,020, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,222500,Mech Eng & Applied Mech Dept,ENG,Eng,1,,"Ersal,Tulga",100,8.00,0.0,8.00,222500,Mechanical Engineering,COLLEGE_ENGINEERING,7,Other CRAS Instructional, ,NA,Not Applicable,128940,ASSOC RES SCIENTIST
2440,Spring/Summer 2023,001420,1,1,52,MATSCIE,Materials Science Engineering,690,63719,052, ,Research Problems,IND,1,0.0,4.00,1.00,16.00,221800,Materials Science & Engin,ENG,Eng,1,,"Taub,Alan",100,4.00,0.0,4.00,221800,Materials Science & Engin.,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001422,1,1,47,MATSCIE,Materials Science Engineering,995,63136,047, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,221800,Materials Science & Engin,ENG,Eng,1,,"Marquis,Emmanuelle",100,8.00,0.0,8.00,221800,Materials Science & Engin.,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001422,1,1,60,MATSCIE,Materials Science Engineering,995,65336,060, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,221800,Materials Science & Engin,ENG,Eng,1,,"Hovden,Robert",100,8.00,0.0,8.00,221800,Materials Science & Engin.,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2440,Spring/Summer 2023,001422,1,1,71,MATSCIE,Materials Science Engineering,995,65215,071, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,221800,Materials Science & Engin,ENG,Eng,1,,"Sangi Reddy,Pramod",100,8.00,0.0,8.00,221800,Materials Science & Engin.,COLLEGE_ENGINEERING,1,Professor, ,NOT,Non Tenure Not On Track,201001,Professor
2440,Spring/Summer 2023,001430,1,1,56,NAVARCH,Naval Arch & Marine Engin,995,62543,056, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,225500,Naval Arch & Marine Engr Dept,ENG,Eng,1,,"Maki,Kevin John",100,8.00,0.0,8.00,225500,Naval Arch & Marine Dept,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2440,Spring/Summer 2023,001433,1,1,25,NERS,Nuclear Engin & Radiolog Sci,799,60745,025, ,Special Project,IND,1,0.0,5.00,1.00,6.00,227000,Nuclear Engr & Radiological Sc,ENG,Eng,1,,"He,Zhong",100,5.00,0.0,5.00,227000,Nuclear Eng & Radiological Sci,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001459,1,1,1,SI,Information,690,60122,001, ,Intern/Field Exper,SEM,2,1.0,1.00,1.00,6.00,415000,School of Information,INF,Info,1,,"Forbes,Krystle",100,1.00,1.0,2.00,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2440,Spring/Summer 2023,001477,1,1,28,SI,Information,995,65282,028, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,415000,School of Information,INF,Info,1,,"Resnick,Paul",100,8.00,0.0,8.00,415000,School of Information,SCHOOL_INFORMATION,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001477,1,1,91,SI,Information,995,65281,091, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,415000,School of Information,INF,Info,1,,"Oney,Steve",100,8.00,0.0,8.00,415000,School of Information,SCHOOL_INFORMATION,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2440,Spring/Summer 2023,001477,1,1,107,SI,Information,995,65248,107, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,415000,School of Information,INF,Info,1,,"Gilbert,Eric Edmund",100,8.00,0.0,8.00,415000,School of Information,SCHOOL_INFORMATION,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2440,Spring/Summer 2023,001505,1,1,15,ANTHRBIO,"Anthropology,Biological",995,65237,015, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,172000,Anthropology Department,LSA,L S A,1,,"Marshall,Andrew John",100,8.00,0.0,8.00,172000,LSA Anthropology,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001529,1,1,45,ANTHRCUL,"Anthropology,Cultural",995,65302,045, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,172000,Anthropology Department,LSA,L S A,1,,"Keane,Webb",100,8.00,0.0,8.00,172000,LSA Anthropology,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001529,1,1,54,ANTHRCUL,"Anthropology,Cultural",995,65276,054, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,172000,Anthropology Department,LSA,L S A,1,,"kirsch,stuart",100,8.00,0.0,8.00,172000,LSA Anthropology,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001534,1,1,20,ASTRO,Astronomy,399,65295,020, ,Intro-Research,IND,1,0.0,1.00,1.00,3.00,172500,Astronomy Department,LSA,L S A,1,,"Oey,Sally",100,1.00,0.0,1.00,172500,LSA Astronomy,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001534,1,1,50,ASTRO,Astronomy,399,65296,050, ,Intro-Research,IND,1,0.0,3.00,1.00,3.00,172500,Astronomy Department,LSA,L S A,1,,"Riles,Keith",100,3.00,0.0,3.00,184500,LSA Physics,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2440,Spring/Summer 2023,001594,1,1,33,COMM,Communication Studies,995,65087,033, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,188300,Communication and Media,LSA,L S A,1,,"Weeks,Brian",100,8.00,0.0,8.00,188300,LSA Communication and Media,COLLEGE_OF_LSA,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2440,Spring/Summer 2023,001594,1,1,43,COMM,Communication Studies,995,65216,043, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,188300,Communication and Media,LSA,L S A,1,,"Hasell,Ariel",100,8.00,0.0,8.00,188300,LSA Communication and Media,COLLEGE_OF_LSA,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2440,Spring/Summer 2023,001647,1,1,178,ENGLISH,English Lang & Literature,995,65064,178, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,175500,English Language & Lit Dept,LSA,L S A,1,,"Lucas,Ashley Elizabeth",100,8.00,0.0,8.00,175500,LSA English Language & Lit.,COLLEGE_OF_LSA,1,Professor, ,NOT,Non Tenure Not On Track,201001,Professor
2440,Spring/Summer 2023,001664,1,1,8,FRENCH,French,995,65192,008, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,186500,Romance Languages Department,LSA,L S A,1,,"McCracken,Peggy",100,8.00,0.0,8.00,186500,LSA Romance Languages & Lit.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
